"Name.i"	"Name.j"	"Source_patch"	"Target_patch"	"Sex.i"	"Sex.j"	"Fij"	"Management"	"Roads"	"Resistance_based_distance"	"Euclidean_distance"	"Landscape_resistance"	"Landscape_connectivity"
"AE101"	"PDA66"	100	904	"F"	"M"	0.047058	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE101"	"PDA67"	100	904	"F"	"M"	0.027086	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE101"	"PDA69"	100	904	"F"	"M"	-0.004997	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE101"	"PDA74"	100	904	"F"	"M"	-0.03864	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE101"	"PDA78"	100	904	"F"	"F"	-0.036605	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE101"	"PDA79"	100	904	"F"	"F"	-0.111236	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE101"	"PDA80"	100	904	"F"	"M"	0.029531	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE101"	"PDA84"	100	904	"F"	"F"	-0.012329	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE101"	"RV1"	100	202	"F"	"M"	0.199191	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV12"	100	202	"F"	"F"	0.177364	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV13"	100	202	"F"	"F"	0.127175	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV14"	100	202	"F"	"M"	0.042476	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV15"	100	202	"F"	"F"	0.063225	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV16"	100	202	"F"	"F"	0.186533	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV17"	100	202	"F"	"M"	0.124269	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV18"	100	202	"F"	"F"	0.214694	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV19"	100	202	"F"	"M"	0.174561	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV20"	100	202	"F"	"F"	0.017972	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV21"	100	202	"F"	"M"	0.179751	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV22"	100	202	"F"	"F"	0.139811	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV23"	100	202	"F"	"M"	0.089858	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV24"	100	202	"F"	"F"	-0.072953	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV25"	100	202	"F"	"F"	-0.041746	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV26"	100	202	"F"	"M"	-0.164132	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV27"	100	202	"F"	"F"	-0.011293	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV28"	100	202	"F"	"F"	0.079786	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV3"	100	202	"F"	"M"	0.068673	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV35"	100	202	"F"	"M"	0.076735	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV36"	100	202	"F"	"M"	0.11302	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV37"	100	202	"F"	"F"	0.146299	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV38"	100	202	"F"	"M"	0.112337	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV39"	100	202	"F"	"F"	0.016872	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV4"	100	202	"F"	"M"	0.188109	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV40"	100	202	"F"	"M"	0.109654	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV41"	100	202	"F"	"F"	0.039255	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV5"	100	202	"F"	"M"	0.059996	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV57"	100	202	"F"	"M"	0.115118	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV58"	100	202	"F"	"M"	0.066619	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV6"	100	202	"F"	"M"	0.072984	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV7"	100	202	"F"	"F"	0.095609	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV8"	100	202	"F"	"F"	0.152565	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"RV9"	100	202	"F"	"F"	0.070005	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE101"	"SF11"	100	403	"F"	"F"	-0.131698	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF12"	100	403	"F"	"M"	0.111172	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF13"	100	403	"F"	"M"	0.004565	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF14"	100	403	"F"	"M"	0.073856	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF15"	100	403	"F"	"M"	-0.052107	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF16"	100	403	"F"	"F"	0.097827	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF18"	100	403	"F"	"M"	-0.030802	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF19"	100	403	"F"	"F"	0.101821	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF21"	100	403	"F"	"F"	0.126169	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF22"	100	403	"F"	"M"	0.035729	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF23"	100	403	"F"	"F"	0.109807	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF24"	100	403	"F"	"M"	0.166125	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF7"	100	403	"F"	"F"	-0.104909	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SF8"	100	403	"F"	"M"	0.046393	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE101"	"SGLT13"	100	605	"F"	"F"	0.080551	"12"	"0"	23013.9	16319.6545612951	362.66	44.9998747071502
"AE101"	"SGLT14"	100	605	"F"	"F"	-0.25009	"12"	"0"	23013.9	16319.6545612951	362.66	44.9998747071502
"AE101"	"SGLT15"	100	605	"F"	"F"	-0.229681	"12"	"0"	23013.9	16319.6545612951	362.66	44.9998747071502
"AE101"	"SGLT16"	100	605	"F"	"M"	-0.246224	"12"	"0"	23013.9	16319.6545612951	362.66	44.9998747071502
"AE101"	"SGLT17"	100	605	"F"	"M"	-0.188256	"12"	"0"	23013.9	16319.6545612951	362.66	44.9998747071502
"AE101"	"SGLT18"	100	605	"F"	"F"	-0.092837	"12"	"0"	23013.9	16319.6545612951	362.66	44.9998747071502
"AE101"	"SGLT19"	100	605	"F"	"M"	-0.22593	"12"	"0"	23013.9	16319.6545612951	362.66	44.9998747071502
"AE101"	"SGLT20"	100	604	"F"	"F"	-0.162327	"12"	"0"	23615.5	15951.6300107544	366.62	43.5099831180906
"AE101"	"SGLT21"	100	604	"F"	"F"	-0.041222	"12"	"0"	23615.5	15951.6300107544	366.62	43.5099831180906
"AE101"	"SGLT22"	100	604	"F"	"F"	0.212576	"12"	"0"	23615.5	15951.6300107544	366.62	43.5099831180906
"AE101"	"SGLT23"	100	604	"F"	"F"	-0.090033	"12"	"0"	23615.5	15951.6300107544	366.62	43.5099831180906
"AE101"	"SGLT24"	100	604	"F"	"F"	-0.089497	"12"	"0"	23615.5	15951.6300107544	366.62	43.5099831180906
"AE101"	"SGLT25"	100	604	"F"	"F"	-0.128199	"12"	"0"	23615.5	15951.6300107544	366.62	43.5099831180906
"AE101"	"SGLT26"	100	604	"F"	"M"	-0.087658	"12"	"0"	23615.5	15951.6300107544	366.62	43.5099831180906
"AE101"	"SGLT27"	100	603	"F"	"M"	-0.061095	"12"	"0"	27134.7	18088.5882533712	408.3	44.302199983765
"AE101"	"SGLT28"	100	603	"F"	"F"	-0.055114	"12"	"0"	27134.7	18088.5882533712	408.3	44.302199983765
"AE101"	"SGLT34"	100	603	"F"	"M"	-0.060883	"12"	"0"	27134.7	18088.5882533712	408.3	44.302199983765
"AE101"	"SGLT35"	100	603	"F"	"M"	0.066672	"12"	"0"	27134.7	18088.5882533712	408.3	44.302199983765
"AE101"	"UGLT130"	100	705	"F"	"M"	-0.081011	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT131"	100	705	"F"	"M"	-0.037245	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT132"	100	700	"F"	"F"	-0.046781	"23"	"1"	79079.5	48996.7348401911	519.45	94.3242561174148
"AE101"	"UGLT133"	100	700	"F"	"M"	-0.059593	"23"	"1"	79079.5	48996.7348401911	519.45	94.3242561174148
"AE101"	"UGLT134"	100	700	"F"	"F"	-0.106456	"23"	"1"	79079.5	48996.7348401911	519.45	94.3242561174148
"AE101"	"UGLT135"	100	705	"F"	"M"	-0.008935	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT136"	100	705	"F"	"F"	-0.217377	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT137"	100	705	"F"	"F"	-0.154001	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT138"	100	705	"F"	"M"	-0.103544	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT139"	100	705	"F"	"M"	-0.171908	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT140"	100	705	"F"	"M"	0.068541	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT141"	100	705	"F"	"F"	-0.042946	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT142"	100	705	"F"	"M"	-0.046358	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT143"	100	705	"F"	"F"	0.056214	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT144"	100	705	"F"	"F"	-0.070607	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT145"	100	705	"F"	"F"	-0.102884	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT146"	100	705	"F"	"M"	0.008759	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT147"	100	705	"F"	"M"	0.133751	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT148"	100	705	"F"	"M"	-0.107934	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT149"	100	705	"F"	"M"	-0.213453	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT150"	100	705	"F"	"F"	-0.05764	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT151"	100	700	"F"	"M"	-0.128176	"23"	"1"	79079.5	48996.7348401911	519.45	94.3242561174148
"AE101"	"UGLT152"	100	705	"F"	"M"	-0.044205	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT153"	100	705	"F"	"F"	-0.125445	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT154"	100	700	"F"	"F"	-0.054155	"23"	"1"	79079.5	48996.7348401911	519.45	94.3242561174148
"AE101"	"UGLT155"	100	705	"F"	"F"	0.035043	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT156"	100	705	"F"	"M"	0.029834	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT157"	100	705	"F"	"M"	0.002502	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT158"	100	705	"F"	"M"	-0.074985	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT159"	100	705	"F"	"M"	-0.147995	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT160"	100	705	"F"	"F"	0.041533	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT161"	100	705	"F"	"M"	0.038249	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT162"	100	705	"F"	"F"	0.004855	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT163"	100	705	"F"	"M"	-0.180348	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT164"	100	705	"F"	"F"	-0.238073	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT165"	100	705	"F"	"M"	-0.125619	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT166"	100	705	"F"	"F"	-0.011667	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT167"	100	705	"F"	"M"	-0.018617	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT168"	100	705	"F"	"M"	-0.214633	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT169"	100	705	"F"	"F"	-0.297676	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT170"	100	705	"F"	"F"	-0.101767	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT171"	100	705	"F"	"F"	-0.228352	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT172"	100	705	"F"	"M"	-0.108633	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT173"	100	705	"F"	"M"	-0.237392	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT174"	100	705	"F"	"M"	-0.153099	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT175"	100	705	"F"	"F"	-0.262302	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT177"	100	705	"F"	"F"	-0.099028	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT178"	100	705	"F"	"M"	-0.061464	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"UGLT179"	100	705	"F"	"M"	-0.209563	"23"	"1"	79548.1	49371.0211055028	524.15	94.1925424124826
"AE101"	"VC1"	100	303	"F"	"M"	0.057087	"22"	"0"	24725.2	13676.7722800374	230.96	59.2170604435288
"AE101"	"VC10"	100	301	"F"	"M"	-0.030995	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC11"	100	301	"F"	"M"	0.027859	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC14"	100	301	"F"	"F"	-0.031533	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC15"	100	301	"F"	"M"	0.107001	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC16"	100	301	"F"	"F"	0.018349	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC17"	100	301	"F"	"M"	-0.064499	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC18"	100	301	"F"	"M"	0.081204	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC19"	100	301	"F"	"M"	-0.051804	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC2"	100	301	"F"	"F"	-0.083109	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC21"	100	303	"F"	"M"	-0.125267	"22"	"0"	24725.2	13676.7722800374	230.96	59.2170604435288
"AE101"	"VC22"	100	303	"F"	"M"	-0.011006	"22"	"0"	24725.2	13676.7722800374	230.96	59.2170604435288
"AE101"	"VC24"	100	301	"F"	"F"	0.061114	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC3"	100	301	"F"	"F"	0.041042	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC4"	100	303	"F"	"F"	0.019915	"22"	"0"	24725.2	13676.7722800374	230.96	59.2170604435288
"AE101"	"VC5"	100	303	"F"	"M"	-0.057848	"22"	"0"	24725.2	13676.7722800374	230.96	59.2170604435288
"AE101"	"VC6"	100	301	"F"	"F"	-0.054634	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC7"	100	301	"F"	"M"	0.017198	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC8"	100	301	"F"	"M"	-0.094406	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC9"	100	301	"F"	"M"	0.013879	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC14i"	100	301	"F"	"M"	-0.007948	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE101"	"VC16i"	100	301	"F"	"F"	-0.01229	"22"	"0"	15355.1	14227.5226234225	339.45	41.9134559535205
"AE102"	"AE5"	100	103	"F"	"M"	0.38904	"22"	"0"	7618.1	6853.54835103686	330.43	20.7413017917164
"AE102"	"AE6"	100	103	"F"	"M"	0.417148	"22"	"0"	7618.1	6853.54835103686	330.43	20.7413017917164
"AE102"	"AE94"	100	101	"F"	"F"	0.007553	"22"	"0"	2397	1725.40574938187	376.75	4.5797100182664
"AE102"	"AE96"	100	101	"F"	"M"	0.01888	"22"	"0"	2397	1725.40574938187	376.75	4.5797100182664
"AE102"	"AE98"	100	101	"F"	"F"	0.145961	"22"	"0"	2397	1725.40574938187	376.75	4.5797100182664
"AE102"	"AE99"	100	100	"F"	"M"	0.431725	"22"	"0"	0	0	0	0
"AE102"	"SGLT36"	100	800	"F"	"M"	0.083878	"24"	"0"	7899.5	5505.66980484664	317.71	17.3292304455215
"AE102"	"SGLT37"	100	800	"F"	"M"	-0.184304	"24"	"0"	7899.5	5505.66980484664	317.71	17.3292304455215
"AE102"	"SGLT38"	100	800	"F"	"F"	-0.181009	"24"	"0"	7899.5	5505.66980484664	317.71	17.3292304455215
"AE102"	"SGLT39"	100	800	"F"	"M"	-0.01485	"24"	"0"	7899.5	5505.66980484664	317.71	17.3292304455215
"AE102"	"SGLT41"	100	800	"F"	"F"	0.158115	"24"	"0"	7899.5	5505.66980484664	317.71	17.3292304455215
"AE102"	"SGLT42"	100	800	"F"	"F"	0.118021	"24"	"0"	7899.5	5505.66980484664	317.71	17.3292304455215
"AE102"	"PDA17"	100	904	"F"	"F"	0.114602	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA18"	100	904	"F"	"M"	-0.165105	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA25"	100	904	"F"	"F"	0.04307	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA26"	100	904	"F"	"M"	-0.225544	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA27"	100	904	"F"	"M"	0.074698	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA28"	100	904	"F"	"M"	0.056907	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA46"	100	904	"F"	"F"	0.019616	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA47"	100	904	"F"	"M"	0.173746	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA48"	100	904	"F"	"M"	0.041291	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA49"	100	904	"F"	"F"	0.066539	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA50"	100	904	"F"	"M"	-0.08985	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA51"	100	904	"F"	"M"	0.149046	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA59"	100	904	"F"	"F"	0.18161	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA61"	100	904	"F"	"M"	0.20652	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA65"	100	904	"F"	"M"	0.050975	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA66"	100	904	"F"	"M"	0.094607	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA67"	100	904	"F"	"M"	-0.053241	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA69"	100	904	"F"	"M"	-0.027788	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA74"	100	904	"F"	"M"	0.065133	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA78"	100	904	"F"	"F"	0.189552	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA79"	100	904	"F"	"F"	0.053043	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA80"	100	904	"F"	"M"	0.090307	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"PDA84"	100	904	"F"	"F"	0.073308	"12"	"1"	25394.7	19582.2394020704	862.96	22.6919433137926
"AE102"	"RV1"	100	202	"F"	"M"	0.103044	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV12"	100	202	"F"	"F"	0.125702	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV13"	100	202	"F"	"F"	0.084696	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV14"	100	202	"F"	"M"	-0.093009	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV15"	100	202	"F"	"F"	0.000762	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV16"	100	202	"F"	"F"	-0.024319	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV17"	100	202	"F"	"M"	0.011409	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV18"	100	202	"F"	"F"	0.110862	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV19"	100	202	"F"	"M"	0.088771	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV20"	100	202	"F"	"F"	0.008611	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV21"	100	202	"F"	"M"	0.122769	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV22"	100	202	"F"	"F"	-0.074961	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV23"	100	202	"F"	"M"	0.041131	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV24"	100	202	"F"	"F"	0.091489	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV25"	100	202	"F"	"F"	-0.129732	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV26"	100	202	"F"	"M"	0.083703	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV27"	100	202	"F"	"F"	-0.050408	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV28"	100	202	"F"	"F"	-0.128235	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV3"	100	202	"F"	"M"	-0.109569	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV35"	100	202	"F"	"M"	0.077113	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV36"	100	202	"F"	"M"	0.076754	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV37"	100	202	"F"	"F"	0.257441	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV38"	100	202	"F"	"M"	0.065496	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV39"	100	202	"F"	"F"	0.035791	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV4"	100	202	"F"	"M"	0.005915	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV40"	100	202	"F"	"M"	0.018419	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV41"	100	202	"F"	"F"	0.043029	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV5"	100	202	"F"	"M"	0.139278	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV57"	100	202	"F"	"M"	0.189668	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV58"	100	202	"F"	"M"	-0.033134	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV6"	100	202	"F"	"M"	0.022996	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV7"	100	202	"F"	"F"	0.149525	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV8"	100	202	"F"	"F"	0.257556	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"RV9"	100	202	"F"	"F"	-0.032835	"22"	"1"	35646.4	14221.0908512674	126.24	112.651226641852
"AE102"	"SF11"	100	403	"F"	"F"	-0.0632	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE102"	"SF12"	100	403	"F"	"M"	-0.19507	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE102"	"SF13"	100	403	"F"	"M"	0.096067	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE102"	"SF14"	100	403	"F"	"M"	0.003723	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE102"	"SF15"	100	403	"F"	"M"	0.034641	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE102"	"SF16"	100	403	"F"	"F"	0.017629	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
"AE102"	"SF18"	100	403	"F"	"M"	-0.056492	"22"	"0"	51130	20071.8316304218	636.15	31.5520421762505
