"Locus"	"Allele"	"Frequency_recent"	"x_recent"	"y_recent"	"Frequency_historic"	"x_historic"	"y_historic"	"Euclidean_distance"	"Resistance_based_distance"	"Landscape_resistance"
"Lchu4 "	404	0.143	-3848812.68503423	10745487.219727	0.333	-3833855.99332499	10743061.3390386	15152.1458546236	21267.2	342.09
"Lchu4 "	404	0.167	-3838237.33456959	10743235.3186302	0.333	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"Lchu4 "	404	0.5	-3815584.56216887	10786021.2221798	0.25	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Lchu4 "	404	0.3	-3814809.19283505	10787454.7675737	0.944	-3814809.19283505	10787454.7675737	0	NA	NA
"Lchu4 "	404	0.3	-3815584.56216887	10786021.2221798	0.25	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Lchu4 "	404	0.25	-3814085.76421928	10787968.3199448	0.944	-3814809.19283505	10787454.7675737	887.178110644303	1041.7	212.97
"Lchu4 "	404	0.5	-3815495.03350466	10786313.3002829	0.25	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"Lchu4 "	404	0.3	-3814085.76421928	10787968.3199448	0.944	-3814809.19283505	10787454.7675737	887.178110644303	1041.7	212.97
"Lchu4 "	404	0.25	-3833855.99332499	10743061.3390386	0.333	-3833855.99332499	10743061.3390386	0	NA	NA
"Lchu4 "	404	0.75	-3830707.82318852	10748056.3712499	0.333	-3833855.99332499	10743061.3390386	5904.34772011088	6671.3	298.21
"Lchu4 "	404	0.125	-3832136.75534032	10760691.8798628	0.75	-3830730.82009379	10761761.5920122	1766.61767227537	2552.5	330.69
"Lchu4 "	404	0.063	-3831937.84248834	10755283.7805037	0.75	-3830730.82009379	10761761.5920122	6589.30535033541	8386.4	263.77
"Lchu4 "	404	0.167	-3836000.08230449	10726663.9935081	0.25	-3834954.83138545	10726260.0436148	1120.59136173434	3584.3	327.14
"Lchu4 "	404	0.5	-3834954.83138545	10726260.0436148	0.25	-3834954.83138545	10726260.0436148	0	2495.1	313.51
"Lchu4 "	404	0.25	-3836836.95539439	10725661.5737201	0.5	-3837136.55322491	10725944.4555681	412.04490046937	858.2	200.74
"Lchu4 "	404	0.25	-3837180.12677243	10725471.1783281	0.5	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Lchu4 "	404	0.25	-3836472.47647905	10726779.8112263	0.5	-3837136.55322491	10725944.4555681	1067.15369090228	1183.3	249.81
"Lchu4 "	404	1	-3834929.02189673	10728357.9458695	0.25	-3834954.83138545	10726260.0436148	2098.06100959766	2754.1	272.96
"Lchu4 "	404	0.333	-3837092.19493726	10741953.0389327	0.333	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"Lchu4 "	408	0.143	-3848812.68503423	10745487.219727	0.071	-3850355.73962123	10743765.1516269	2312.25777109792	2458.4	247.46
"Lchu4 "	408	0.625	-3849038.62221455	10749887.0697689	0.3	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"Lchu4 "	408	0.25	-3832136.75534032	10760691.8798628	0.1	-3832097.11584667	10761638.2675796	947.217504064122	1487.7	307.09
"Lchu4 "	408	0.25	-3837180.12677243	10725471.1783281	0.3	-3845105.93131116	10745187.5234867	21249.7680928496	32953.2	112.42
"Lchu4 "	408	0.333	-3835526.43175286	10725638.5783946	0.3	-3845105.93131116	10745187.5234867	21769.8889753713	32953.2	112.42
"Lchu4 "	408	0.25	-3835943.12387789	10727185.94153	0.3	-3845105.93131116	10745187.5234867	20199.356252119	32953.2	112.42
"Leon2 "	217	0.143	-3848812.68503423	10745487.219727	0.083	-3850355.73962123	10743765.1516269	2312.25777109792	2458.4	247.46
"Leon2 "	217	0.214	-3848205.93586398	10746463.4673618	0.083	-3850355.73962123	10743765.1516269	3450.00927535419	3702.8	382.52
"Leon2 "	217	0.125	-3849038.62221455	10749887.0697689	0.083	-3850355.73962123	10743765.1516269	6262.00287447988	6471.9	656.73
"Leon2 "	217	0.167	-3838237.33456959	10743235.3186302	0.375	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"Leon2 "	217	0.1	-3815584.56216887	10786021.2221798	0.1	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Leon2 "	217	0.033	-3815495.03350466	10786313.3002829	0.1	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"Leon2 "	217	0.167	-3833855.99332499	10743061.3390386	0.375	-3833855.99332499	10743061.3390386	0	NA	NA
"Leon2 "	217	0.333	-3830807.19829394	10761465.0344789	0.25	-3830730.82009379	10761761.5920122	306.235203722777	847.3	226.8
"Leon2 "	217	0.5	-3836000.08230449	10726663.9935081	0.375	-3833855.99332499	10743061.3390386	16536.930126236	33965.5	122.87
"Leon2 "	217	0.5	-3837180.12677243	10725471.1783281	0.375	-3833855.99332499	10743061.3390386	17901.4976189141	33965.5	122.87
"Leon2 "	217	0.167	-3836836.95539439	10725661.5737201	0.375	-3833855.99332499	10743061.3390386	17653.2707451048	33965.5	122.87
"Leon2 "	217	0.167	-3835251.78597857	10727696.8132448	0.375	-3833855.99332499	10743061.3390386	15427.7960188736	33965.5	122.87
"Leon2 "	217	0.333	-3837092.19493726	10741953.0389327	0.375	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"Leon2 "	219	0.033	-3815495.03350466	10786313.3002829	0.1	-3834954.83138545	10726260.0436148	63127.4692190324	91442.1	175.7
"Leon2 "	219	0.167	-3833855.99332499	10743061.3390386	0.1	-3834954.83138545	10726260.0436148	16837.1901753231	33965.5	122.87
"Leon2 "	219	0.333	-3835251.78597857	10727696.8132448	0.1	-3834954.83138545	10726260.0436148	1467.13632631684	2495.1	313.51
"Leon2 "	221	0.714	-3848812.68503423	10745487.219727	0.333	-3850355.73962123	10743765.1516269	2312.25777109792	2458.4	247.46
"Leon2 "	221	0.286	-3848205.93586398	10746463.4673618	0.875	-3845105.93131116	10745187.5234867	3352.32173276538	3502.9	361.4
"Leon2 "	221	0.25	-3849038.62221455	10749887.0697689	0.875	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"Leon2 "	221	0.333	-3838237.33456959	10743235.3186302	0.875	-3845105.93131116	10745187.5234867	7140.63897700959	16039.3	237.81
"Leon2 "	221	0.2	-3813163.86437249	10786407.7220874	0.75	-3814809.19283505	10787454.7675737	1950.23331937269	5322.1	768.72
"Leon2 "	221	0.3	-3815584.56216887	10786021.2221798	0.667	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Leon2 "	221	0.45	-3814809.19283505	10787454.7675737	0.75	-3814809.19283505	10787454.7675737	0	2057.6	280.66
"Leon2 "	221	0.1	-3815584.56216887	10786021.2221798	0.667	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Leon2 "	221	0.5	-3814085.76421928	10787968.3199448	0.75	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Leon2 "	221	0.167	-3815495.03350466	10786313.3002829	0.667	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"Leon2 "	221	0.5	-3814085.76421928	10787968.3199448	0.75	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Leon2 "	221	0.167	-3833855.99332499	10743061.3390386	0.875	-3845105.93131116	10745187.5234867	11449.094505675	21950.4	351.73
"Leon2 "	221	0.25	-3830707.82318852	10748056.3712499	0.25	-3831937.84248834	10755283.7805037	7331.3294837984	24974.9	109.6
"Leon2 "	221	0.333	-3830807.19829394	10761465.0344789	0.5	-3831084.89632779	10763172.6494244	1730.04768720429	847.3	226.8
"Leon2 "	221	0.5	-3831937.84248834	10755283.7805037	0.25	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"Leon2 "	221	0.25	-3832877.64520233	10756133.923938	0.25	-3831937.84248834	10755283.7805037	1267.26990022212	1180.2	232.53
"Leon2 "	221	0.1	-3831327.27853097	10755077.3255354	0.25	-3831937.84248834	10755283.7805037	644.524631020778	1038.1	359.5
"Leon2 "	221	0.667	-3832571.68254384	10756718.2730217	0.25	-3831937.84248834	10755283.7805037	1568.28632589665	1568.2	302.49
"Leon2 "	221	0.75	-3837136.55322491	10725944.4555681	0.5	-3837136.55322491	10725944.4555681	0	2845.2	310.53
"Leon2 "	221	0.25	-3837180.12677243	10725471.1783281	0.5	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Leon2 "	221	0.5	-3836745.63268835	10725400.5887332	0.5	-3837136.55322491	10725944.4555681	669.783547124884	1162.6	297.18
"Leon2 "	221	0.333	-3835251.78597857	10727696.8132448	0.5	-3836000.08230449	10726663.9935081	1275.4073858989	1765.1	316.86
"Leon2 "	221	0.5	-3836472.47647905	10726779.8112263	0.5	-3836000.08230449	10726663.9935081	486.384621470953	849.2	276.88
"Leon2 "	221	0.333	-3835526.43175286	10725638.5783946	0.333	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Leon2 "	221	0.25	-3835943.12387789	10727185.94153	0.5	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Leon2 "	221	0.25	-3834929.02189673	10728357.9458695	0.5	-3836000.08230449	10726663.9935081	2004.15692998493	2385.2	302.8
"Leon2 "	223	0.3	-3815584.56216887	10786021.2221798	0.1	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Leon2 "	223	0.05	-3814809.19283505	10787454.7675737	0.1	-3815584.56216887	10786021.2221798	1629.80060130104	2057.6	280.66
"Leon2 "	223	0.3	-3815584.56216887	10786021.2221798	0.1	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Leon2 "	223	0.433	-3815495.03350466	10786313.3002829	0.1	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"Leon2 "	223	0.167	-3833855.99332499	10743061.3390386	0.1	-3815584.56216887	10786021.2221798	46684.009639278	76812.2	357.99
"Leon2 "	223	0.25	-3834929.02189673	10728357.9458695	0.1	-3815584.56216887	10786021.2221798	60821.5550360235	91442.1	175.7
"Leon2 "	225	0.056	-3830807.19829394	10761465.0344789	0.5	-3830730.82009379	10761761.5920122	306.235203722777	847.3	226.8
"Leon2 "	225	0.083	-3832877.64520233	10756133.923938	0.5	-3830730.82009379	10761761.5920122	6023.24713090804	8386.4	263.77
"Leon2 "	227	0.143	-3848812.68503423	10745487.219727	0.5	-3850355.73962123	10743765.1516269	2312.25777109792	2458.4	247.46
"Leon2 "	227	0.5	-3848205.93586398	10746463.4673618	0.125	-3845105.93131116	10745187.5234867	3352.32173276538	3502.9	361.4
"Leon2 "	227	0.125	-3849038.62221455	10749887.0697689	0.125	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"Leon2 "	227	0.333	-3838237.33456959	10743235.3186302	0.625	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"Leon2 "	227	0.8	-3813163.86437249	10786407.7220874	1	-3813163.86437249	10786407.7220874	0	NA	NA
"Leon2 "	227	0.3	-3815584.56216887	10786021.2221798	0.333	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Leon2 "	227	0.5	-3814809.19283505	10787454.7675737	0.25	-3814809.19283505	10787454.7675737	0	2057.6	280.66
"Leon2 "	227	0.6	-3815584.56216887	10786021.2221798	0.333	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Leon2 "	227	0.5	-3814085.76421928	10787968.3199448	0.25	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Leon2 "	227	0.333	-3815495.03350466	10786313.3002829	0.333	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"Leon2 "	227	0.5	-3814085.76421928	10787968.3199448	0.25	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Leon2 "	227	0.333	-3833855.99332499	10743061.3390386	0.625	-3833855.99332499	10743061.3390386	0	NA	NA
"Leon2 "	227	1	-3832993.68094611	10741619.8181885	0.625	-3833855.99332499	10743061.3390386	1679.75146971649	2397	376.75
"Leon2 "	227	0.75	-3830707.82318852	10748056.3712499	0.625	-3833855.99332499	10743061.3390386	5904.34772011088	6671.3	298.21
"Leon2 "	227	1	-3831382.3291709	10761621.4744814	0.25	-3830730.82009379	10761761.5920122	666.406032383429	1526.4	272.35
"Leon2 "	227	0.278	-3830807.19829394	10761465.0344789	0.25	-3830730.82009379	10761761.5920122	306.235203722777	847.3	226.8
"Leon2 "	227	1	-3832136.75534032	10760691.8798628	0.5	-3832092.5295933	10761632.9792642	942.13799414255	1487.7	307.09
"Leon2 "	227	0.5	-3831937.84248834	10755283.7805037	0.75	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"Leon2 "	227	0.667	-3832877.64520233	10756133.923938	1	-3832878.60363112	10755831.2953184	302.630137293157	0	0
"Leon2 "	227	0.9	-3831327.27853097	10755077.3255354	0.75	-3831937.84248834	10755283.7805037	644.524631020778	1038.1	359.5
"Leon2 "	227	0.333	-3832571.68254384	10756718.2730217	1	-3832878.60363112	10755831.2953184	938.57871273144	1200.6	295.16
"Leon2 "	227	0.5	-3836000.08230449	10726663.9935081	0.5	-3836000.08230449	10726663.9935081	0	1765.1	316.86
"Leon2 "	227	1	-3834954.83138545	10726260.0436148	0.8	-3834954.83138545	10726260.0436148	0	2495.1	313.51
"Leon2 "	227	0.25	-3837136.55322491	10725944.4555681	0.25	-3837136.55322491	10725944.4555681	0	2845.2	310.53
"Leon2 "	227	0.25	-3837180.12677243	10725471.1783281	0.25	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Leon2 "	227	1	-3835943.12387789	10727185.94153	0.5	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Leon2 "	227	0.833	-3836836.95539439	10725661.5737201	0.25	-3837136.55322491	10725944.4555681	412.04490046937	858.2	200.74
"Leon2 "	227	1	-3837180.12677243	10725471.1783281	0.25	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Leon2 "	227	1	-3835526.43175286	10725638.5783946	0.667	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Leon2 "	227	0.5	-3836745.63268835	10725400.5887332	0.25	-3837136.55322491	10725944.4555681	669.783547124884	1162.6	297.18
"Leon2 "	227	0.167	-3835251.78597857	10727696.8132448	0.5	-3836000.08230449	10726663.9935081	1275.4073858989	1765.1	316.86
"Leon2 "	227	0.5	-3836472.47647905	10726779.8112263	0.5	-3836000.08230449	10726663.9935081	486.384621470953	849.2	276.88
"Leon2 "	227	0.667	-3835526.43175286	10725638.5783946	0.667	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Leon2 "	227	0.75	-3835943.12387789	10727185.94153	0.5	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Leon2 "	227	0.5	-3834929.02189673	10728357.9458695	0.5	-3836000.08230449	10726663.9935081	2004.15692998493	2385.2	302.8
"Leon2 "	227	1	-3837092.19493726	10741953.0389327	0.625	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"Leon2 "	227	0.167	-3837092.19493726	10741953.0389327	0.625	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"Leon2 "	229	0.5	-3849038.62221455	10749887.0697689	0.083	-3850355.73962123	10743765.1516269	6262.00287447988	6471.9	656.73
"Leon2 "	229	0.167	-3838237.33456959	10743235.3186302	0.083	-3850355.73962123	10743765.1516269	12129.9820280152	15506.6	236.06
"Leon2 "	229	0.5	-3837092.19493726	10741953.0389327	0.083	-3850355.73962123	10743765.1516269	13386.7609973431	16346.7	272.46
"Leon3 "	309	0.5	-3837136.55322491	10725944.4555681	0.167	-3836000.08230449	10726663.9935081	1345.10259832124	1343.5	221.14
"Leon3 "	313	0.333	-3837092.19493726	10741953.0389327	1	-3815584.56216887	10786021.2221798	49036.5480228794	75002.4	869.3
"Leon3 "	315	0.714	-3848812.68503423	10745487.219727	0.214	-3850355.73962123	10743765.1516269	2312.25777109792	2458.4	247.46
"Leon3 "	315	0.75	-3849038.62221455	10749887.0697689	0.5	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"Leon3 "	315	0.167	-3838237.33456959	10743235.3186302	0.125	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"Leon3 "	315	0.333	-3813163.86437249	10786407.7220874	0.3	-3813163.86437249	10786407.7220874	0	NA	NA
"Leon3 "	315	0.143	-3814809.19283505	10787454.7675737	0.333	-3814809.19283505	10787454.7675737	0	2057.6	280.66
"Leon3 "	315	0.125	-3815584.56216887	10786021.2221798	0.333	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Leon3 "	315	0.467	-3815495.03350466	10786313.3002829	0.333	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"Leon3 "	315	0.167	-3814085.76421928	10787968.3199448	0.333	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Leon3 "	315	0.333	-3833855.99332499	10743061.3390386	0.125	-3833855.99332499	10743061.3390386	0	NA	NA
"Leon3 "	315	0.25	-3830807.19829394	10761465.0344789	0.25	-3830730.82009379	10761761.5920122	306.235203722777	847.3	226.8
"Leon3 "	315	0.25	-3832136.75534032	10760691.8798628	0.083	-3832097.11584667	10761638.2675796	947.217504064122	1487.7	307.09
"Leon3 "	315	0.313	-3831937.84248834	10755283.7805037	0.5	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"Leon3 "	315	0.5	-3832877.64520233	10756133.923938	0.25	-3832878.60363112	10755831.2953184	302.630137293157	0	0
"Leon3 "	315	0.25	-3831327.27853097	10755077.3255354	0.5	-3831937.84248834	10755283.7805037	644.524631020778	1038.1	359.5
"Leon3 "	315	0.167	-3832571.68254384	10756718.2730217	0.25	-3832878.60363112	10755831.2953184	938.57871273144	1200.6	295.16
"Leon3 "	315	0.333	-3835526.43175286	10725638.5783946	0.125	-3833855.99332499	10743061.3390386	17502.655598507	33965.5	122.87
"Leon3 "	315	0.5	-3835251.78597857	10727696.8132448	0.125	-3833855.99332499	10743061.3390386	15427.7960188736	33965.5	122.87
"Leon3 "	315	0.25	-3835943.12387789	10727185.94153	0.125	-3833855.99332499	10743061.3390386	16012.0067449404	33965.5	122.87
"Leon3 "	315	0.25	-3834929.02189673	10728357.9458695	0.125	-3833855.99332499	10743061.3390386	14742.4950737665	33965.5	122.87
"Leon3 "	315	0.167	-3837092.19493726	10741953.0389327	0.125	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"Leon3 "	315	0.5	-3837092.19493726	10741953.0389327	0.125	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"Leon3 "	317	0.167	-3813163.86437249	10786407.7220874	0.2	-3813163.86437249	10786407.7220874	0	NA	NA
"Leon3 "	317	0.375	-3815584.56216887	10786021.2221798	0.357	-3814809.19283505	10787454.7675737	1629.80060130104	2057.6	280.66
"Leon3 "	317	0.75	-3814085.76421928	10787968.3199448	0.357	-3814809.19283505	10787454.7675737	887.178110644303	1041.7	212.97
"Leon3 "	317	0.3	-3815495.03350466	10786313.3002829	0.357	-3814809.19283505	10787454.7675737	1331.66249478054	1471	233.75
"Leon3 "	317	0.5	-3814085.76421928	10787968.3199448	0.357	-3814809.19283505	10787454.7675737	887.178110644303	1041.7	212.97
"Leon3 "	317	0.1	-3830807.19829394	10761465.0344789	0.357	-3814809.19283505	10787454.7675737	30518.8860379965	39374.9	449.06
"Leon3 "	317	0.125	-3832136.75534032	10760691.8798628	0.357	-3814809.19283505	10787454.7675737	31882.5435152266	39374.9	449.06
"Leon3 "	317	0.063	-3831937.84248834	10755283.7805037	0.167	-3835526.43175286	10725638.5783946	29861.6138378339	68016.4	163.08
"Leon3 "	317	0.125	-3831327.27853097	10755077.3255354	0.167	-3835526.43175286	10725638.5783946	29736.7234408869	69160.7	171.92
"Leon3 "	317	0.167	-3832571.68254384	10756718.2730217	0.167	-3835526.43175286	10725638.5783946	31219.8328150526	68016.4	163.08
"Leon3 "	317	0.167	-3835251.78597857	10727696.8132448	0.167	-3835526.43175286	10725638.5783946	2076.47802781478	3211.1	408.82
"Leon3 "	319	0.286	-3848812.68503423	10745487.219727	0.786	-3850355.73962123	10743765.1516269	2312.25777109792	2458.4	247.46
"Leon3 "	319	1	-3848205.93586398	10746463.4673618	0.5	-3845105.93131116	10745187.5234867	3352.32173276538	3502.9	361.4
"Leon3 "	319	0.25	-3849038.62221455	10749887.0697689	0.5	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"Leon3 "	319	0.667	-3838237.33456959	10743235.3186302	0.25	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"Leon3 "	319	0.5	-3813163.86437249	10786407.7220874	0.5	-3813163.86437249	10786407.7220874	0	NA	NA
"Leon3 "	319	0.625	-3815584.56216887	10786021.2221798	0.667	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Leon3 "	319	0.857	-3814809.19283505	10787454.7675737	0.667	-3814809.19283505	10787454.7675737	0	2057.6	280.66
"Leon3 "	319	0.875	-3815584.56216887	10786021.2221798	0.667	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Leon3 "	319	0.25	-3814085.76421928	10787968.3199448	0.667	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Leon3 "	319	0.233	-3815495.03350466	10786313.3002829	0.667	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"Leon3 "	319	0.333	-3814085.76421928	10787968.3199448	0.667	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Leon3 "	319	0.5	-3831382.3291709	10761621.4744814	0.5	-3830730.82009379	10761761.5920122	666.406032383429	1526.4	272.35
"Leon3 "	319	0.35	-3830807.19829394	10761465.0344789	0.5	-3830730.82009379	10761761.5920122	306.235203722777	847.3	226.8
"Leon3 "	319	0.25	-3832136.75534032	10760691.8798628	0.5	-3832092.5295933	10761632.9792642	942.13799414255	1487.7	307.09
"Leon3 "	319	0.438	-3831937.84248834	10755283.7805037	0.2	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"Leon3 "	319	0.125	-3832877.64520233	10756133.923938	0.75	-3832878.60363112	10755831.2953184	302.630137293157	0	0
"Leon3 "	319	0.5	-3831327.27853097	10755077.3255354	0.2	-3831937.84248834	10755283.7805037	644.524631020778	1038.1	359.5
"Leon3 "	319	0.167	-3832571.68254384	10756718.2730217	0.75	-3832878.60363112	10755831.2953184	938.57871273144	1200.6	295.16
"Leon3 "	319	0.5	-3834954.83138545	10726260.0436148	0.4	-3834954.83138545	10726260.0436148	0	2495.1	313.51
"Leon3 "	319	0.25	-3835943.12387789	10727185.94153	0.167	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Leon3 "	319	0.167	-3836836.95539439	10725661.5737201	0.25	-3837136.55322491	10725944.4555681	412.04490046937	858.2	200.74
"Leon3 "	319	0.75	-3837180.12677243	10725471.1783281	0.25	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Leon3 "	319	0.167	-3835526.43175286	10725638.5783946	0.333	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Leon3 "	319	0.167	-3835251.78597857	10727696.8132448	0.167	-3836000.08230449	10726663.9935081	1275.4073858989	1765.1	316.86
"Leon3 "	319	0.75	-3836472.47647905	10726779.8112263	0.167	-3836000.08230449	10726663.9935081	486.384621470953	849.2	276.88
"Leon3 "	319	0.5	-3835943.12387789	10727185.94153	0.167	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Leon3 "	319	0.5	-3837092.19493726	10741953.0389327	0.25	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"Leon3 "	321	0.167	-3838237.33456959	10743235.3186302	0.625	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"Leon3 "	321	0.5	-3833855.99332499	10743061.3390386	0.625	-3833855.99332499	10743061.3390386	0	NA	NA
"Leon3 "	321	1	-3832993.68094611	10741619.8181885	0.625	-3833855.99332499	10743061.3390386	1679.75146971649	2397	376.75
"Leon3 "	321	1	-3830707.82318852	10748056.3712499	0.625	-3833855.99332499	10743061.3390386	5904.34772011088	6671.3	298.21
"Leon3 "	321	0.5	-3831382.3291709	10761621.4744814	0.25	-3830730.82009379	10761761.5920122	666.406032383429	1526.4	272.35
"Leon3 "	321	0.3	-3830807.19829394	10761465.0344789	0.25	-3830730.82009379	10761761.5920122	306.235203722777	847.3	226.8
"Leon3 "	321	0.375	-3832136.75534032	10760691.8798628	0.5	-3832092.5295933	10761632.9792642	942.13799414255	1487.7	307.09
"Leon3 "	321	0.188	-3831937.84248834	10755283.7805037	0.3	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"Leon3 "	321	0.375	-3832877.64520233	10756133.923938	0.3	-3831937.84248834	10755283.7805037	1267.26990022212	1180.2	232.53
"Leon3 "	321	0.125	-3831327.27853097	10755077.3255354	0.3	-3831937.84248834	10755283.7805037	644.524631020778	1038.1	359.5
"Leon3 "	321	0.5	-3832571.68254384	10756718.2730217	0.3	-3831937.84248834	10755283.7805037	1568.28632589665	1568.2	302.49
"Leon3 "	321	1	-3836000.08230449	10726663.9935081	0.667	-3836000.08230449	10726663.9935081	0	1765.1	316.86
"Leon3 "	321	0.5	-3834954.83138545	10726260.0436148	0.6	-3834954.83138545	10726260.0436148	0	2495.1	313.51
"Leon3 "	321	0.5	-3837136.55322491	10725944.4555681	0.75	-3837136.55322491	10725944.4555681	0	2845.2	310.53
"Leon3 "	321	1	-3837180.12677243	10725471.1783281	0.75	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Leon3 "	321	0.75	-3835943.12387789	10727185.94153	0.667	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Leon3 "	321	0.833	-3836836.95539439	10725661.5737201	0.75	-3837136.55322491	10725944.4555681	412.04490046937	858.2	200.74
"Leon3 "	321	0.25	-3837180.12677243	10725471.1783281	0.75	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Leon3 "	321	0.5	-3835526.43175286	10725638.5783946	0.5	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Leon3 "	321	1	-3836745.63268835	10725400.5887332	0.75	-3837136.55322491	10725944.4555681	669.783547124884	1162.6	297.18
"Leon3 "	321	0.167	-3835251.78597857	10727696.8132448	0.667	-3836000.08230449	10726663.9935081	1275.4073858989	1765.1	316.86
"Leon3 "	321	0.25	-3836472.47647905	10726779.8112263	0.667	-3836000.08230449	10726663.9935081	486.384621470953	849.2	276.88
"Leon3 "	321	1	-3835526.43175286	10725638.5783946	0.5	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Leon3 "	321	0.25	-3835943.12387789	10727185.94153	0.667	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Leon3 "	321	0.75	-3834929.02189673	10728357.9458695	0.667	-3836000.08230449	10726663.9935081	2004.15692998493	2385.2	302.8
"Leon3 "	321	0.5	-3837092.19493726	10741953.0389327	0.625	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
